worker_id,platform,tenure_months,avg_rating,completion_rate,cancellation_rate,jobs_completed,income_month_1,income_month_2,income_month_3,income_month_4,income_month_5,income_month_6,income_month_7,income_month_8,income_month_9,income_month_10,income_month_11,income_month_12,jobs_month_1,jobs_month_2,jobs_month_3,jobs_month_4,jobs_month_5,jobs_month_6,jobs_month_7,jobs_month_8,jobs_month_9,jobs_month_10,jobs_month_11,jobs_month_12
W05773,Delivery,34,5.0,0.853,0.116,748,11184,10207,10257,10908,8304,10320,10747,8544,10384,11740,10129,10941,20,17,18,25,20,23,24,22,21,18,18,20
W05774,Ride-Hailing,20,4.54,0.842,0.172,707,14820,18141,15308,13729,13309,14350,8974,19962,15029,10669,10867,12638,43,37,52,32,44,39,38,34,35,46,43,34
W05775,Delivery,33,4.96,0.933,0.086,1591,28682,28885,28608,27922,31594,26473,26275,22477,24625,23407,28424,27949,49,47,46,38,39,40,47,40,50,42,47,49
W05776,Delivery,17,4.47,0.885,0.35,812,17897,12864,17428,10655,26333,5000,14326,18877,21018,16266,15072,5000,43,46,44,46,49,48,54,62,57,59,60,48
W05777,Home Services,24,4.56,0.869,0.24,1761,15368,18171,24439,21010,17069,13771,16906,22871,25772,26492,20890,18905,68,74,72,69,81,80,76,79,73,73,54,70
W05778,Ride-Hailing,35,4.79,0.745,0.347,2248,15566,15519,17592,15107,11965,15851,12973,15523,25098,21715,24971,16894,84,75,70,88,79,75,73,64,77,67,73,85
W05779,Home Services,41,4.27,0.852,0.028,734,19522,20248,13764,17362,25160,19586,17685,22844,13218,22445,22819,17694,22,20,21,22,21,17,17,22,15,18,25,21
W05780,Delivery,60,4.52,0.957,0.273,2995,55319,57794,35409,55112,33441,27458,60738,46001,40600,62006,42953,55240,53,51,40,61,50,46,38,41,38,60,56,46
W05781,Freelance,26,4.78,0.88,0.243,1680,7229,16204,9971,10505,11457,12540,10812,9711,11025,5002,11438,13770,77,79,69,75,68,78,71,92,71,76,62,65
W05782,Freelance,12,4.5,0.876,0.044,757,16335,21389,15388,12701,17214,12582,9981,13857,16390,26161,8838,22189,58,62,69,57,65,72,65,58,53,60,50,60
W05783,Ride-Hailing,29,4.43,0.949,0.177,1577,25355,29268,21386,22231,19189,21705,21657,23095,22103,18308,20136,22775,46,53,60,43,57,53,59,54,65,52,52,51
W05784,Freelance,12,4.83,0.789,0.046,593,12767,12458,12306,15824,11189,9738,19541,19138,17097,21068,18298,17753,43,50,38,56,64,58,41,44,51,49,40,33
W05785,Delivery,31,4.9,0.87,0.156,461,24174,21521,24347,24094,24927,23020,23916,28314,25892,24282,24835,25262,16,16,17,17,14,14,14,17,16,15,17,16
W05786,Home Services,24,4.94,0.75,0.051,1489,30055,34029,37851,34205,36056,36036,32876,31562,25892,31783,35949,29135,68,61,59,47,63,53,51,54,44,45,60,59
W05787,Freelance,40,4.38,0.819,0.224,1160,19346,18127,18611,14493,16675,17364,18987,14969,20727,14239,11110,15555,19,22,22,23,23,22,19,23,26,22,27,21
W05788,Home Services,17,4.41,0.762,0.177,855,23689,17025,13192,13440,19890,14276,16144,18451,15660,16478,15983,15332,59,56,52,41,52,32,58,43,49,52,55,50
W05789,Home Services,24,4.43,0.553,0.18,1879,28546,32258,32876,36444,30658,23036,43689,26468,24143,45005,18961,39501,73,81,94,91,91,75,69,75,75,77,85,69
W05790,Ride-Hailing,29,4.73,0.855,0.118,1904,28383,27701,25050,21005,29653,29502,35219,27105,31907,31181,26238,29072,70,62,74,57,43,66,71,54,70,73,76,67
W05791,Home Services,12,4.25,0.911,0.183,436,30423,29701,28910,37582,27267,22048,14333,30427,32179,26434,39298,27364,32,36,45,38,43,40,33,41,34,48,39,43
W05792,Home Services,28,4.26,0.952,0.219,1384,21353,20199,21789,25550,23552,20239,25453,21298,18364,20919,21042,21243,57,56,54,59,59,66,49,68,54,67,70,65
W05793,Delivery,12,4.37,0.529,0.35,913,33435,31796,26576,36392,37041,21374,37100,32384,33826,33468,48586,26792,80,70,67,71,52,75,77,83,69,79,52,76
W05794,Delivery,13,4.32,0.733,0.311,690,26232,9310,21886,19107,5000,5000,15528,12696,17612,19656,26384,22458,41,47,44,46,47,48,53,55,52,38,39,42
W05795,Home Services,27,4.77,0.853,0.119,1706,25073,28477,24392,24808,31792,29019,28523,27415,35712,27001,25363,26604,70,75,58,67,69,70,73,60,62,67,60,59
W05796,Ride-Hailing,12,4.75,0.96,0.106,711,30951,37982,35242,48647,36313,35976,29084,41811,33131,35197,27491,39792,66,70,82,66,60,66,57,63,58,60,53,60
W05797,Ride-Hailing,32,4.43,0.885,0.021,2018,24501,31471,43014,22175,31822,54315,25725,12709,24984,17926,26474,33776,54,64,48,58,72,67,54,61,54,58,55,49
W05798,Freelance,30,4.5,0.638,0.088,1515,34457,32016,21709,27730,34312,33190,37310,34329,31408,24744,34140,19160,52,51,35,50,45,42,48,55,52,44,53,60
W05799,Home Services,39,3.92,0.919,0.19,4618,16982,18516,13830,21582,13483,16583,15340,11584,19328,22595,14401,20168,77,97,92,122,108,111,83,99,80,78,91,83
W05800,Delivery,12,4.44,0.695,0.168,1053,16011,22595,30789,8778,27524,25849,21504,21715,31635,18142,33401,28595,83,72,74,82,78,70,82,98,92,108,95,60
W05801,Ride-Hailing,60,4.86,0.873,0.201,3580,12132,10706,11936,11722,11657,11446,12493,11486,12266,13182,13004,12611,54,65,54,57,60,61,47,62,65,47,58,55
W05802,Ride-Hailing,12,4.42,0.969,0.103,576,23019,15548,17545,15149,12644,12993,17294,31343,17734,28276,20385,24003,50,48,43,52,40,40,38,50,44,53,52,56
W05803,Home Services,24,4.28,0.926,0.292,1627,19541,19487,21998,20035,18177,21909,23647,25389,24408,27844,24150,27393,61,82,68,70,73,71,51,62,61,68,67,60
W05804,Ride-Hailing,17,4.89,0.86,0.103,1405,22967,21746,22270,26854,31045,28453,26200,23209,26820,27211,23172,23895,93,93,87,105,119,105,88,90,89,85,89,84
W05805,Ride-Hailing,20,4.27,0.997,0.063,1237,23113,29646,27978,30815,30668,31066,26311,25000,26072,24858,24557,24301,58,62,52,60,52,69,59,76,59,54,64,65
W05806,Home Services,55,4.94,0.836,0.125,4060,15977,42039,43898,36188,22071,20796,23772,31626,24131,25263,38806,18351,72,64,58,65,85,68,88,64,71,73,74,70
W05807,Home Services,12,5.0,0.81,0.122,509,17641,19786,28640,5000,32516,28043,17461,15703,19887,23956,21764,16949,37,42,43,37,34,42,38,44,35,38,39,28
W05808,Home Services,51,4.52,0.897,0.141,3384,11535,12649,12592,11425,13345,15280,16524,16296,15161,15873,15472,12413,57,65,62,67,63,63,66,65,63,80,69,64
W05809,Delivery,34,4.86,0.709,0.279,2885,28905,24897,20500,21069,19980,18257,22136,11754,29385,18425,20570,14574,76,96,75,80,76,94,79,102,97,80,87,75
W05810,Home Services,22,4.13,0.679,0.135,1792,16161,23395,15753,24710,22720,25564,23747,23838,23945,21905,14709,26715,51,65,68,70,60,66,68,70,67,86,82,75
W05811,Ride-Hailing,21,4.12,0.905,0.223,1870,11062,8882,9554,9387,9854,9711,12070,8868,8219,13566,13333,11915,76,67,81,69,83,81,75,88,96,81,71,71
W05812,Delivery,30,4.35,0.683,0.095,1745,45258,49011,36415,43743,51095,33031,50487,37913,32977,34199,33417,39308,64,53,47,56,58,55,48,54,62,43,49,63
W05813,Home Services,17,4.76,0.826,0.172,846,35074,42021,42805,40774,42544,49450,36579,38509,40140,37350,34180,34056,43,46,42,39,46,48,52,46,49,41,42,36
W05814,Home Services,19,4.55,0.963,0.071,1460,27713,25108,24907,22185,28712,18883,28120,21462,12235,20211,15071,7372,65,83,59,73,71,73,70,77,81,82,52,66
W05815,Ride-Hailing,24,4.5,0.925,0.112,1101,27413,21131,24397,17830,23212,25630,29362,13807,23160,23747,19490,24391,52,42,46,44,37,43,40,32,49,39,54,52
W05816,Home Services,47,4.23,0.825,0.065,4023,33290,28669,28131,26145,24759,33615,31980,34823,29298,27247,29696,26159,69,97,92,107,75,72,96,85,89,71,75,94
W05817,Delivery,20,4.52,0.744,0.214,1589,26001,31037,43837,21413,45184,33676,39432,44283,41681,18325,38101,36532,62,62,73,92,90,74,73,61,73,79,55,70
W05818,Delivery,12,4.39,0.695,0.284,1076,39834,49404,35938,12957,41861,51419,45506,59942,63106,41720,52742,46371,68,66,78,113,86,87,105,70,95,103,98,90
W05819,Delivery,25,4.32,0.714,0.332,1196,58249,39765,54422,18015,38915,25106,39001,54931,28774,42114,56864,60490,47,45,53,50,45,49,38,49,49,51,41,49
W05820,Ride-Hailing,21,4.3,0.861,0.241,899,33006,27637,29992,18013,23037,22906,30921,19965,20482,16320,18520,25606,33,40,32,38,35,39,33,43,34,39,45,40
W05821,Home Services,14,4.6,0.943,0.291,1018,25502,20108,18996,19881,18811,18053,20587,19769,14587,16137,21980,9598,63,64,71,61,68,67,78,82,53,64,54,74
W05822,Home Services,27,4.37,0.709,0.195,1729,36497,20247,31039,32503,35363,28583,23263,35952,31548,31296,35429,29686,70,62,70,59,71,53,64,49,52,58,66,86
W05823,Home Services,15,4.55,0.98,0.166,577,28654,25291,21161,22430,22088,19192,24951,24852,22246,27498,25859,27987,30,37,35,36,34,38,36,38,37,26,43,26
W05824,Delivery,20,4.11,0.751,0.35,1412,20221,22677,21491,24092,24533,20249,19843,22885,20550,20304,22135,21912,88,74,68,68,87,52,63,71,60,66,69,77
W05825,Delivery,24,4.68,0.773,0.031,1940,9141,12403,9156,10749,10324,12743,10220,9215,8297,8464,10175,9986,90,90,79,79,95,82,79,82,66,65,81,75
W05826,Delivery,26,4.61,0.846,0.204,2286,26989,16375,13026,12714,20856,17089,9610,16470,18420,14830,23637,21547,100,111,97,73,79,91,94,106,76,82,102,82
W05827,Home Services,28,4.49,0.939,0.201,1534,40191,35900,35676,41039,39890,40737,43966,40277,38314,37877,38612,37428,42,39,48,56,51,50,63,52,48,55,58,56
W05828,Delivery,31,4.59,0.947,0.088,1041,22767,34070,26981,29307,25329,17887,24914,19439,23545,23771,23977,24075,34,33,37,22,22,31,28,31,42,42,40,33
W05829,Ride-Hailing,24,4.78,0.808,0.136,957,20828,21614,22892,19045,20837,19677,21500,20265,18983,22167,21680,20641,41,40,37,41,44,52,42,43,45,45,50,44
W05830,Home Services,12,4.19,0.868,0.207,524,20723,26998,13381,21989,19167,15834,20951,23131,24123,12733,27113,9518,53,39,42,37,41,32,36,37,35,38,44,49
W05831,Home Services,26,4.57,0.617,0.02,1047,20706,22674,20273,20149,23464,24417,21576,23115,24870,19076,20278,23830,47,34,34,45,42,39,34,47,49,44,44,42
W05832,Delivery,38,4.22,0.891,0.332,2006,19384,22955,22468,15692,16378,18895,15838,16766,18290,17079,24054,24549,49,47,55,62,59,59,57,57,58,60,69,49
W05833,Delivery,12,4.57,0.902,0.11,455,21151,28912,28275,37933,18380,37840,14460,30329,43375,41494,28603,19320,41,38,37,39,32,42,37,40,42,45,57,39
W05834,Home Services,12,4.49,0.905,0.053,276,18101,18874,11934,18256,18836,9896,13936,16219,15597,15849,23867,14015,22,28,28,28,24,25,23,32,22,23,23,25
W05835,Ride-Hailing,13,4.54,0.809,0.112,467,14576,17429,16430,14867,21177,17117,23520,20289,20994,22271,19981,27642,37,37,31,44,37,41,39,34,39,42,42,33
W05836,Delivery,37,4.76,0.925,0.054,3135,13961,11124,12885,12561,11679,10976,11620,10690,12030,14244,13126,15042,63,91,70,82,75,63,84,79,92,89,71,86
W05837,Freelance,12,4.75,0.814,0.143,894,14640,19380,16054,15298,21055,17818,19717,22641,18063,17762,18528,16473,65,76,80,74,64,64,88,61,59,75,65,70
W05838,Ride-Hailing,37,4.82,0.845,0.35,1312,16571,13938,15655,11636,7709,24912,19166,29721,24705,22083,11949,16800,39,35,35,39,43,38,34,40,40,33,32,32
W05839,Ride-Hailing,25,4.45,0.734,0.115,1297,21177,19915,30213,17412,21818,21651,23329,29736,13448,15743,15043,16851,67,50,62,68,56,55,61,62,81,55,73,70
W05840,Delivery,15,4.73,0.5,0.224,739,22651,38135,27095,27780,28838,24353,31023,27742,29370,23609,30348,28059,45,46,61,46,45,48,44,57,49,57,60,54
W05841,Delivery,60,4.68,0.915,0.169,3121,19266,14623,16859,18696,21978,18124,19370,17899,17888,16988,18160,16116,35,42,51,54,47,53,46,68,56,48,52,57
W05842,Delivery,12,4.46,0.915,0.303,543,29022,41709,27622,29544,46851,31406,20527,41855,22416,46994,41689,30116,56,48,47,44,54,49,50,46,53,42,53,52
W05843,Delivery,22,4.58,0.644,0.242,1738,20067,24077,19866,21523,22785,22134,25555,28004,27254,23509,26895,23427,81,90,67,100,54,85,93,63,78,61,80,99
W05844,Ride-Hailing,12,4.52,0.787,0.339,422,25842,25655,20306,31129,18860,22282,29419,24064,17217,33027,26770,17105,42,34,39,36,30,38,40,35,38,43,39,40
W05845,Ride-Hailing,27,4.9,0.84,0.138,1568,28392,22687,14279,22391,7850,17724,22830,17324,23177,20604,13154,23084,48,60,61,54,50,69,63,73,65,48,53,57
W05846,Freelance,12,4.75,0.775,0.057,548,9786,22284,21441,31400,9195,32495,18860,14689,17063,24058,14670,23371,47,52,43,48,38,38,48,44,53,50,52,47
W05847,Freelance,16,4.47,0.876,0.071,511,24922,26510,34884,33789,23375,28448,18729,27768,36867,30618,26456,25151,29,38,38,34,32,30,33,35,34,34,32,33
W05848,Delivery,13,4.45,0.732,0.201,924,14880,15008,16397,15963,15851,20861,19237,19396,16283,18321,17825,15078,51,63,64,61,60,68,64,85,86,75,80,92
W05849,Delivery,18,4.79,0.899,0.069,1241,14355,61368,61826,20471,63222,39380,56460,41030,51594,37966,44147,47049,73,85,79,85,71,92,100,93,78,61,57,66
W05850,Home Services,38,4.88,0.5,0.129,2329,25176,26919,10831,24190,27179,23220,23813,24490,20266,21778,23715,23384,49,69,52,81,54,55,56,61,57,56,47,51
W05851,Freelance,12,4.63,0.854,0.118,840,32917,23102,22287,26166,26290,33067,27311,22533,15147,19327,23089,26675,71,67,62,75,62,71,72,82,70,86,83,68
W05852,Freelance,13,4.71,0.777,0.05,642,21913,25892,24107,25316,20871,21559,28661,21226,14270,23448,16205,6652,50,47,41,47,48,63,38,50,50,54,45,42
W05853,Delivery,17,4.88,0.917,0.117,1176,23164,29236,21914,16834,41169,12015,31422,42534,46645,31797,42558,24632,70,75,66,55,56,70,63,89,80,64,67,70
W05854,Delivery,19,4.51,0.673,0.082,1083,43066,46630,54814,52054,28284,34789,25534,38679,50360,33771,25792,30126,57,50,51,44,51,50,59,63,53,69,61,48
W05855,Delivery,45,4.57,0.838,0.057,1840,31912,30445,38949,30872,29022,37146,42371,41095,43459,32914,32893,31025,47,42,46,48,45,43,39,44,39,43,51,43
W05856,Home Services,13,4.67,0.957,0.077,683,11985,19181,33309,7466,29753,28882,31589,26809,25025,30537,15482,18230,35,47,62,56,44,58,51,55,63,62,65,55
W05857,Ride-Hailing,37,4.44,0.893,0.35,1917,42158,13603,37606,23483,35630,10085,52510,19748,55215,56748,5000,31160,66,56,54,56,59,67,66,43,53,52,52,63
W05858,Ride-Hailing,49,4.97,0.865,0.103,3131,18504,14874,15958,14856,17873,15818,14828,13554,13601,15047,13348,15130,65,69,65,49,63,51,50,56,68,69,66,75
W05859,Ride-Hailing,20,4.44,0.883,0.083,306,21354,17527,23021,23927,9675,20031,17522,11128,16063,10996,17681,14534,15,14,15,13,13,17,12,14,16,19,16,15
W05860,Delivery,12,4.57,0.861,0.101,516,25221,22671,28885,22291,24604,30625,35752,40299,35145,31051,30571,28829,41,49,42,40,46,45,63,53,46,52,55,51
W05861,Ride-Hailing,42,5.0,0.786,0.183,3302,34962,33735,40693,59310,46966,55405,44826,58399,57946,31874,46107,52644,63,82,78,76,71,87,89,91,66,86,77,57
W05862,Delivery,35,4.08,0.701,0.065,1970,17617,16969,14678,19419,13704,18750,15031,27816,19591,21107,9820,13823,59,41,51,57,56,50,60,50,67,61,56,55
W05863,Ride-Hailing,12,4.6,0.581,0.178,438,19444,18063,16985,16957,16859,17503,18622,17793,18271,21576,18997,21286,28,39,31,23,30,39,30,29,25,31,21,32
W05864,Home Services,53,4.38,0.938,0.253,3877,23703,20683,24287,7901,30003,24664,15174,17934,19910,6509,13369,22080,67,68,105,60,97,74,84,81,71,59,66,69
W05865,Home Services,14,4.55,0.964,0.188,896,39061,39525,41133,40530,44448,50245,46995,48350,44469,34915,44080,46016,61,56,67,70,71,57,70,71,72,54,80,53
W05866,Delivery,20,4.25,0.862,0.275,709,18480,18661,12717,15230,15126,13131,16958,14209,16089,17255,18345,16955,47,48,35,40,31,40,37,43,45,51,54,44
W05867,Home Services,32,4.46,0.911,0.059,956,21240,24441,21156,21088,19550,20899,19014,21706,22279,22736,21126,22219,32,29,31,30,29,31,23,27,30,23,26,27
W05868,Home Services,50,4.56,0.754,0.084,3572,38534,34760,32041,32677,27928,25955,28641,30900,31844,34927,31408,35765,54,52,64,60,62,85,61,66,69,78,69,52
W05869,Delivery,26,4.61,0.693,0.232,1235,14067,15837,19588,16200,17800,18834,14375,10319,14831,17849,13411,12843,49,48,38,46,50,36,39,57,57,58,41,51
W05870,Delivery,18,4.77,0.882,0.073,220,34111,32019,18196,17314,28219,18344,30730,27765,37313,35304,29321,24124,13,16,15,16,17,15,13,13,12,16,10,14
W05871,Ride-Hailing,17,3.97,0.859,0.137,551,43164,34059,32998,43480,35180,37412,45869,42992,21811,47978,23279,37794,35,41,38,33,30,31,31,37,28,34,30,36
W05872,Delivery,18,4.52,0.822,0.127,864,8074,8058,11498,10193,11134,9199,9048,9311,10054,10259,9459,9121,41,53,63,40,54,49,41,53,39,45,48,43
W05873,Delivery,60,4.51,0.96,0.137,5272,27151,30489,34951,23555,35523,25889,27162,40210,32434,31310,32293,33669,95,80,91,106,109,70,77,82,57,88,63,90
W05874,Delivery,28,4.53,0.821,0.159,2117,54979,46683,45335,34809,49148,40790,41419,42424,43200,61865,41015,54890,85,58,79,62,50,51,72,70,64,66,71,74
W05875,Delivery,24,4.56,0.781,0.151,675,21223,20846,25631,20897,22094,31284,26662,27311,29422,22617,18099,22279,23,31,33,27,29,23,27,26,25,26,29,24
W05876,Ride-Hailing,35,4.34,0.85,0.023,1375,18066,11619,18406,20007,27730,19078,10232,17029,26032,18259,19948,31251,47,52,43,49,37,42,31,44,41,44,43,47
W05877,Ride-Hailing,19,4.16,0.833,0.321,1523,36460,10111,29503,7772,7861,7761,26883,24415,10495,31433,21962,14420,97,100,55,77,74,65,86,85,82,77,68,94
W05878,Delivery,48,4.6,0.882,0.117,1531,6770,13979,13061,10110,5376,10483,15795,11500,10462,13966,13915,14022,28,40,34,43,40,42,27,26,25,33,34,42
W05879,Home Services,30,4.3,0.799,0.229,2119,48279,49922,32770,29137,38568,36946,29791,51472,49893,34447,41757,38769,70,74,69,64,84,68,53,69,55,62,61,63
W05880,Delivery,18,4.65,0.918,0.127,705,22362,28531,21342,21260,15993,18526,19095,20033,20081,20961,22704,15924,37,40,39,42,49,38,31,35,45,35,43,34
W05881,Delivery,16,4.32,0.853,0.11,783,25746,39375,39371,34735,35784,23972,29515,32429,20440,31050,31255,19102,48,50,48,59,46,48,46,48,42,44,49,51
W05882,Delivery,12,4.72,0.825,0.107,260,25758,34017,10834,23942,30557,46129,31546,36763,19191,31283,44193,21813,25,22,22,23,22,18,23,25,23,20,22,25
W05883,Home Services,38,4.54,0.89,0.086,1632,22452,20527,22389,23699,22768,16746,21785,18107,19084,16260,17619,23589,56,41,46,49,47,48,45,48,59,40,58,55
W05884,Freelance,12,4.55,0.973,0.219,599,20616,17498,19853,17371,18587,15205,17074,12611,18559,20691,20370,16771,51,56,52,47,49,40,55,57,51,55,47,45
W05885,Ride-Hailing,46,4.49,0.972,0.161,2279,35725,32213,27406,11368,9612,25045,25448,40281,33230,29869,43352,43449,41,53,48,47,53,51,43,34,45,55,47,54
W05886,Delivery,12,4.45,0.837,0.235,1202,41300,43993,41834,43515,37998,29999,36439,41348,31647,38610,38366,34492,76,97,88,97,77,82,93,92,93,101,77,119
W05887,Delivery,13,4.49,0.874,0.2,922,22722,35919,34734,27361,30051,23225,21137,10206,24274,34478,27552,23138,78,61,59,62,48,64,64,65,80,75,86,70
W05888,Delivery,60,4.85,0.966,0.243,2311,17284,13453,16281,14601,13953,16598,17730,13284,16753,12348,18971,19836,40,41,37,35,34,34,37,36,45,35,45,41
W05889,Home Services,36,4.17,0.922,0.129,1530,19971,19356,18351,21317,18657,15777,17838,16632,19304,17463,16997,19031,30,38,34,28,40,41,37,44,42,35,34,35
W05890,Delivery,24,4.39,0.627,0.122,1649,29052,28085,28384,35914,32309,33956,35803,29311,32175,30286,31134,25090,68,69,62,60,70,60,81,76,50,54,77,70
W05891,Freelance,57,4.81,0.718,0.065,1917,27602,39905,36955,18086,12998,39120,26118,24483,15589,20545,25928,34407,33,30,36,32,32,33,31,39,31,35,42,33
W05892,Ride-Hailing,21,4.75,0.719,0.057,984,18921,18299,18684,7654,17824,13981,15438,33924,18158,21042,17195,11648,52,56,48,52,36,43,54,51,49,48,53,45
W05893,Ride-Hailing,16,4.89,0.976,0.251,1169,30526,30118,33446,33091,33478,36672,35536,32951,35740,33414,29374,29402,68,65,69,53,76,58,79,87,79,64,89,84
W05894,Home Services,25,4.54,0.892,0.084,1119,19870,20402,21377,21755,16533,25638,18059,17947,17672,19122,21523,20688,50,47,43,45,45,38,43,49,51,50,43,45
W05895,Delivery,39,4.22,0.904,0.094,1511,28445,23493,21010,25923,27993,23929,22371,23071,20737,21705,27429,14558,49,53,45,41,35,34,29,41,49,46,49,49
W05896,Home Services,12,4.27,0.97,0.145,510,10652,16622,15537,14995,16192,13238,12571,16092,13736,15099,13066,9214,45,31,38,42,40,39,43,42,39,34,41,41
W05897,Delivery,13,4.48,0.832,0.142,444,17233,25447,32237,23298,18733,26215,26660,28366,22245,32095,27090,29067,32,36,44,40,48,40,47,43,41,35,32,42
W05898,Home Services,12,4.74,0.746,0.146,860,15212,16288,18260,16896,10564,10402,20310,15149,16038,5404,9078,18765,83,68,78,79,76,80,55,69,58,56,75,93
W05899,Ride-Hailing,12,4.49,0.711,0.289,678,24382,21292,18051,17119,21096,24871,17703,18384,19832,23035,24740,20527,62,64,55,57,69,57,54,58,51,58,52,48
W05900,Delivery,20,4.47,0.729,0.135,995,23124,14040,18190,10922,24432,14302,27845,21846,22361,15218,18335,16880,43,50,45,46,49,51,46,53,43,58,47,49
W05901,Home Services,12,4.65,0.705,0.35,631,21438,11491,15513,16548,15989,7156,11909,16306,16175,16915,12045,12997,58,70,55,55,55,43,42,48,56,48,49,51
W05902,Delivery,12,4.56,0.914,0.192,784,26179,24559,26775,26207,23465,24436,26097,27183,30076,29665,29897,28083,63,66,67,67,70,67,71,60,83,62,70,60
W05903,Delivery,13,4.44,0.788,0.262,586,19543,16537,17784,15515,16177,19456,18294,16253,16694,16962,19412,16442,46,42,40,49,45,49,44,50,58,47,38,37
W05904,Home Services,13,4.3,0.524,0.263,723,20969,12448,19831,17640,21252,34636,19681,22088,16127,16256,16547,33277,59,55,55,58,49,49,65,51,46,43,50,52
W05905,Ride-Hailing,29,4.79,0.592,0.161,1094,18878,21350,21237,23597,28948,22335,24715,27113,24744,18153,18359,24307,40,37,50,41,34,43,43,44,37,35,37,36
W05906,Freelance,37,4.81,0.871,0.141,2905,24292,25186,21954,24301,26369,27332,31406,31123,27132,31805,30568,27056,92,102,90,85,92,81,70,92,91,92,88,90
W05907,Ride-Hailing,15,4.29,0.888,0.101,940,16873,20875,20541,19485,18291,16743,19900,16418,14423,15947,15226,16361,56,61,56,47,53,55,57,41,63,65,64,45
W05908,Ride-Hailing,13,4.45,0.867,0.117,471,16342,22104,16124,20191,12992,20172,22256,14045,17641,16578,15193,16832,25,36,29,31,37,28,21,29,31,29,37,31
W05909,Delivery,59,4.72,0.836,0.068,2648,26329,15352,18786,7619,31397,30892,20697,20431,23771,26362,21252,24451,38,43,50,52,41,44,53,41,48,51,39,40
W05910,Delivery,36,4.27,0.749,0.055,1588,26762,39489,24532,18075,17127,25504,40375,40789,41013,35973,33206,40203,47,35,45,43,48,33,46,40,44,53,50,54
W05911,Freelance,27,4.64,0.501,0.127,1324,14153,14077,18553,23611,7931,13026,16210,17874,19206,23434,23222,12597,53,54,43,51,50,62,46,42,57,50,52,51
W05912,Delivery,18,4.47,0.658,0.185,1531,39351,42626,35110,26286,32795,45509,42908,31711,29771,46619,41833,30171,83,76,76,83,101,91,94,89,81,66,80,74
W05913,Ride-Hailing,36,4.25,0.795,0.173,1583,19761,17657,18045,17485,21713,20955,26280,18457,17664,21649,22073,15860,60,47,48,46,50,39,40,42,48,50,45,50
